id,source_url,source_trust,company_name,industry_sector,raw_text_snippet,location,extracted_keywords,recommended_product,secondary_product,urgency_score,confidence_score,status,created_at
fc45b586-067a-489a-afb6-5d84d4d6fa36,https://dgft.gov.in/tenders/news/signal-317,98,Reliance Industries,Textiles (Jute),"Notice: Reliance Industries is initiating a batching oil procurement in Kolkata, WB. This development indicates immediate requirement for JBO (Jute Batching Oil).","Chennai, TN","fibre, hessian, batching",JBO (Jute Batching Oil),LDO (Genset fuel),7,0.81,New,2026-01-20T00:00:00
c30c6e99-56ca-41f1-9209-9c325b8de159,https://dgft.gov.in/tenders/news/signal-318,98,Tata Group,Road Construction,"Notice: Tata Group is initiating a NHAI highway project in Nagpur, MH. This development indicates immediate requirement for Bitumen.","Jamshedpur, JH","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),6,0.97,New,2026-01-25T00:00:00
e4483570-fb0a-42c1-b414-de937ca3f063,https://economictimes.indiatimes.com/news/signal-319,95,Adani Industries,Textiles (Jute),"Notice: Adani Industries is initiating a fibre softening process in Kolkata, WB. This development indicates immediate requirement for JBO (Jute Batching Oil).","Nagpur, MH","fibre, hessian, batching",JBO (Jute Batching Oil),LDO (Genset fuel),7,0.83,New,2026-01-22T00:00:00
29eca090-01eb-48d7-9fb4-5307decc151d,https://industry-news-wire.in/news/signal-320,70,JSW Industries,Manufacturing (Steel/Glass),"Notice: JSW Industries is initiating a boiler capacity expansion in Jamshedpur, JH. This development indicates immediate requirement for Furnace Oil (FO).","Chennai, TN","thermal, smelting, billets",Furnace Oil (FO),LSHS (Low Sulphur fuel),6,0.86,New,2026-01-03T00:00:00
95c76e9d-5c73-4ef4-a3b9-8d31012d4467,https://dgft.gov.in/tenders/news/signal-321,98,GMR Enterprises,Manufacturing (Steel/Glass),"Notice: GMR Enterprises is initiating a heat treatment plant in Nagpur, MH. This development indicates immediate requirement for Furnace Oil (FO).","Kolkata, WB","thermal, smelting, billets",Furnace Oil (FO),LSHS (Low Sulphur fuel),4,0.84,New,2026-02-02T00:00:00
b9722cf9-6fa9-49a2-830a-1ac8aab759ad,https://economictimes.indiatimes.com/news/signal-322,95,Birla Group,Power & Logistics,"Notice: Birla Group is initiating a DG set maintenance in Nagpur, MH. This development indicates immediate requirement for LDO.","Ahmedabad, GJ","genset, marine, backup",LDO,HSD (High Speed Diesel),7,0.77,New,2026-01-25T00:00:00
aaca9c1b-5963-4abf-8cef-23e8e1ef22d0,https://dgft.gov.in/tenders/news/signal-323,98,UltraTech Enterprises,Road Construction,"Notice: UltraTech Enterprises is initiating a bridge building in Kolkata, WB. This development indicates immediate requirement for Bitumen.","Jamshedpur, JH","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),5,0.81,New,2026-01-01T00:00:00
fb559c58-ecf3-4430-ac49-d414b67b405b,https://dgft.gov.in/tenders/news/signal-324,98,Vedanta Group,Chemical & Solvents,"Notice: Vedanta Group is initiating a solvent extraction unit in Chennai, TN. This development indicates immediate requirement for Hexane.","Ahmedabad, GJ","extraction, purification, solvent",Hexane,Solvent 1425,7,0.89,New,2026-02-03T00:00:00
19090f60-670b-49b3-aa49-ca1138a7cca0,https://industry-news-wire.in/news/signal-325,70,Vedanta Enterprises,Textiles (Jute),"Notice: Vedanta Enterprises is initiating a jute mill modernization in Jamshedpur, JH. This development indicates immediate requirement for JBO (Jute Batching Oil).","Kolkata, WB","fibre, hessian, batching",JBO (Jute Batching Oil),LDO (Genset fuel),5,0.96,New,2026-01-17T00:00:00
541486b0-b9e5-4a7e-b91d-eb41502c6c7a,https://economictimes.indiatimes.com/news/signal-326,95,Adani Industries,Textiles (Jute),"Notice: Adani Industries is initiating a batching oil procurement in Nagpur, MH. This development indicates immediate requirement for JBO (Jute Batching Oil).","Chennai, TN","fibre, hessian, batching",JBO (Jute Batching Oil),LDO (Genset fuel),6,0.95,New,2026-01-22T00:00:00
74d3ada7-891c-41c0-b6bd-a1304ca70e8e,https://economictimes.indiatimes.com/news/signal-327,95,UltraTech Group,Power & Logistics,"Notice: UltraTech Group is initiating a captive power plant backup in Nagpur, MH. This development indicates immediate requirement for LDO.","Chennai, TN","genset, marine, backup",LDO,HSD (High Speed Diesel),6,0.88,New,2026-01-28T00:00:00
cb8f2501-47c7-400b-836a-3231a13d0158,https://economictimes.indiatimes.com/news/signal-328,95,GMR Ltd,Textiles (Jute),"Notice: GMR Ltd is initiating a fibre softening process in Visakhapatnam, AP. This development indicates immediate requirement for JBO (Jute Batching Oil).","Chennai, TN","fibre, hessian, batching",JBO (Jute Batching Oil),LDO (Genset fuel),7,0.87,New,2026-01-17T00:00:00
91e56a99-41f4-4dd3-a6eb-a3541df81eba,https://industry-news-wire.in/news/signal-329,70,Reliance Industries,Manufacturing (Steel/Glass),"Notice: Reliance Industries is initiating a heat treatment plant in Kolkata, WB. This development indicates immediate requirement for Furnace Oil (FO).","Nagpur, MH","thermal, smelting, billets",Furnace Oil (FO),LSHS (Low Sulphur fuel),6,0.81,New,2026-02-04T00:00:00
9e94c2e0-dcc7-4fd2-87f6-a1527acb0ff5,https://dgft.gov.in/tenders/news/signal-330,98,JSW Group,Manufacturing (Steel/Glass),"Notice: JSW Group is initiating a new blast furnace installation in Kolkata, WB. This development indicates immediate requirement for Furnace Oil (FO).","Jamshedpur, JH","thermal, smelting, billets",Furnace Oil (FO),LSHS (Low Sulphur fuel),7,0.78,New,2026-01-14T00:00:00
e755ca2d-1f32-4056-83e7-683ffcfe4913,https://economictimes.indiatimes.com/news/signal-331,95,L&T Infra,Power & Logistics,"Notice: L&T Infra is initiating a captive power plant backup in Jamshedpur, JH. This development indicates immediate requirement for LDO.","Ahmedabad, GJ","genset, marine, backup",LDO,HSD (High Speed Diesel),7,0.84,New,2026-01-08T00:00:00
e3669b5a-0217-4ee7-b897-7363687da222,https://economictimes.indiatimes.com/news/signal-332,95,Tata Enterprises,Road Construction,"Notice: Tata Enterprises is initiating a pavement resurfacing in Nagpur, MH. This development indicates immediate requirement for Bitumen.","Chennai, TN","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),4,0.93,New,2026-01-06T00:00:00
bdebb087-c540-497d-8262-14de2187147a,https://economictimes.indiatimes.com/news/signal-333,95,Jindal Enterprises,Road Construction,"Notice: Jindal Enterprises is initiating a bridge building in Ahmedabad, GJ. This development indicates immediate requirement for Bitumen.","Ahmedabad, GJ","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),6,0.81,New,2026-01-14T00:00:00
bd093b40-e6cf-445d-958a-c2241a900da5,https://economictimes.indiatimes.com/news/signal-334,95,L&T Enterprises,Power & Logistics,"Notice: L&T Enterprises is initiating a captive power plant backup in Ahmedabad, GJ. This development indicates immediate requirement for LDO.","Chennai, TN","genset, marine, backup",LDO,HSD (High Speed Diesel),5,0.77,New,2026-01-20T00:00:00
8b5b34bc-6a1e-46ec-9fcd-31e266c7e3f5,https://economictimes.indiatimes.com/news/signal-335,95,L&T Ltd,Chemical & Solvents,"Notice: L&T Ltd is initiating a edible oil refinery setup in Visakhapatnam, AP. This development indicates immediate requirement for Hexane.","Nagpur, MH","extraction, purification, solvent",Hexane,Solvent 1425,6,0.97,New,2026-01-05T00:00:00
30b2feb8-34c3-4cfc-b995-37989f646280,https://dgft.gov.in/tenders/news/signal-336,98,Adani Infra,Road Construction,"Notice: Adani Infra is initiating a NHAI highway project in Jamshedpur, JH. This development indicates immediate requirement for Bitumen.","Kolkata, WB","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),7,0.83,New,2026-02-05T00:00:00
c390f889-a7ee-4735-b92b-b01159a2e733,https://industry-news-wire.in/news/signal-337,70,Reliance Ltd,Manufacturing (Steel/Glass),"Notice: Reliance Ltd is initiating a heat treatment plant in Nagpur, MH. This development indicates immediate requirement for Furnace Oil (FO).","Jamshedpur, JH","thermal, smelting, billets",Furnace Oil (FO),LSHS (Low Sulphur fuel),7,0.86,New,2026-02-01T00:00:00
7a088457-b8e9-4b6b-81d8-6631a66feaf9,https://economictimes.indiatimes.com/news/signal-338,95,Jindal Group,Textiles (Jute),"Notice: Jindal Group is initiating a batching oil procurement in Nagpur, MH. This development indicates immediate requirement for JBO (Jute Batching Oil).","Ahmedabad, GJ","fibre, hessian, batching",JBO (Jute Batching Oil),LDO (Genset fuel),5,0.76,New,2026-01-21T00:00:00
f34c4913-0b28-4dd2-8b69-a71f4a167b89,https://economictimes.indiatimes.com/news/signal-339,95,Birla Industries,Power & Logistics,"Notice: Birla Industries is initiating a captive power plant backup in Jamshedpur, JH. This development indicates immediate requirement for LDO.","Visakhapatnam, AP","genset, marine, backup",LDO,HSD (High Speed Diesel),4,0.84,New,2026-01-04T00:00:00
fd79e280-2cca-405e-adb5-e79660f70f1d,https://dgft.gov.in/tenders/news/signal-340,98,L&T Enterprises,Textiles (Jute),"Notice: L&T Enterprises is initiating a fibre softening process in Visakhapatnam, AP. This development indicates immediate requirement for JBO (Jute Batching Oil).","Kolkata, WB","fibre, hessian, batching",JBO (Jute Batching Oil),LDO (Genset fuel),7,0.86,New,2026-01-09T00:00:00
73d23a03-7efb-41db-aba8-b7e64746b3fb,https://dgft.gov.in/tenders/news/signal-341,98,Jindal Ltd,Chemical & Solvents,"Notice: Jindal Ltd is initiating a edible oil refinery setup in Jamshedpur, JH. This development indicates immediate requirement for Hexane.","Nagpur, MH","extraction, purification, solvent",Hexane,Solvent 1425,5,0.98,New,2026-02-03T00:00:00
a38e5068-5657-4d77-9a2e-667a4744a8ce,https://industry-news-wire.in/news/signal-342,70,Reliance Ltd,Textiles (Jute),"Notice: Reliance Ltd is initiating a fibre softening process in Chennai, TN. This development indicates immediate requirement for JBO (Jute Batching Oil).","Nagpur, MH","fibre, hessian, batching",JBO (Jute Batching Oil),LDO (Genset fuel),5,0.89,New,2026-02-01T00:00:00
aa711d0d-3e08-4a3c-99ea-e79e19917bfd,https://dgft.gov.in/tenders/news/signal-343,98,Jindal Infra,Power & Logistics,"Notice: Jindal Infra is initiating a captive power plant backup in Chennai, TN. This development indicates immediate requirement for LDO.","Nagpur, MH","genset, marine, backup",LDO,HSD (High Speed Diesel),6,0.85,New,2026-01-22T00:00:00
51f49b7f-5790-4e36-9d67-b25ef59501d0,https://economictimes.indiatimes.com/news/signal-344,95,JSW Industries,Road Construction,"Notice: JSW Industries is initiating a bridge building in Nagpur, MH. This development indicates immediate requirement for Bitumen.","Kolkata, WB","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),4,0.85,New,2026-01-24T00:00:00
1a857030-25c9-4ad8-86ac-48f10d0a3a78,https://dgft.gov.in/tenders/news/signal-345,98,Vedanta Infra,Textiles (Jute),"Notice: Vedanta Infra is initiating a fibre softening process in Nagpur, MH. This development indicates immediate requirement for JBO (Jute Batching Oil).","Chennai, TN","fibre, hessian, batching",JBO (Jute Batching Oil),LDO (Genset fuel),7,0.98,New,2026-01-23T00:00:00
7aa7449e-e74d-496e-92fa-baf4b6b1a716,https://economictimes.indiatimes.com/news/signal-346,95,GMR Ltd,Chemical & Solvents,"Notice: GMR Ltd is initiating a edible oil refinery setup in Kolkata, WB. This development indicates immediate requirement for Hexane.","Chennai, TN","extraction, purification, solvent",Hexane,Solvent 1425,5,0.81,New,2026-01-12T00:00:00
9278f1dd-1f2e-47a1-8f7a-778309d5977d,https://industry-news-wire.in/news/signal-347,70,Jindal Ltd,Chemical & Solvents,"Notice: Jindal Ltd is initiating a industrial cleaning unit in Visakhapatnam, AP. This development indicates immediate requirement for Hexane.","Jamshedpur, JH","extraction, purification, solvent",Hexane,Solvent 1425,4,0.88,New,2026-01-06T00:00:00
7af06374-1b21-4b64-8bdd-4e5fabdaa747,https://industry-news-wire.in/news/signal-348,70,Tata Industries,Power & Logistics,"Notice: Tata Industries is initiating a DG set maintenance in Chennai, TN. This development indicates immediate requirement for LDO.","Nagpur, MH","genset, marine, backup",LDO,HSD (High Speed Diesel),7,0.77,New,2026-01-21T00:00:00
2a60dc86-871c-47f7-a614-5e3f9157d1ca,https://economictimes.indiatimes.com/news/signal-349,95,Vedanta Enterprises,Textiles (Jute),"Notice: Vedanta Enterprises is initiating a fibre softening process in Jamshedpur, JH. This development indicates immediate requirement for JBO (Jute Batching Oil).","Visakhapatnam, AP","fibre, hessian, batching",JBO (Jute Batching Oil),LDO (Genset fuel),6,0.96,New,2026-01-01T00:00:00
d2f906eb-2647-46d0-b748-de77ce968dce,https://economictimes.indiatimes.com/news/signal-350,95,GMR Infra,Textiles (Jute),"Notice: GMR Infra is initiating a jute mill modernization in Kolkata, WB. This development indicates immediate requirement for JBO (Jute Batching Oil).","Jamshedpur, JH","fibre, hessian, batching",JBO (Jute Batching Oil),LDO (Genset fuel),6,0.95,New,2026-01-28T00:00:00
429c273b-2815-46ec-95f4-95ece6c4d345,https://industry-news-wire.in/news/signal-351,70,Tata Ltd,Road Construction,"Notice: Tata Ltd is initiating a expressway construction in Jamshedpur, JH. This development indicates immediate requirement for Bitumen.","Nagpur, MH","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),5,0.76,New,2026-01-23T00:00:00
999cc45e-7236-4613-89eb-4f60aec53e87,https://dgft.gov.in/tenders/news/signal-352,98,L&T Infra,Road Construction,"Notice: L&T Infra is initiating a bridge building in Chennai, TN. This development indicates immediate requirement for Bitumen.","Jamshedpur, JH","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),4,0.93,New,2026-01-11T00:00:00
a09fe7d4-600c-4254-8e5a-4546e5f2200c,https://economictimes.indiatimes.com/news/signal-353,95,Adani Industries,Power & Logistics,"Notice: Adani Industries is initiating a DG set maintenance in Ahmedabad, GJ. This development indicates immediate requirement for LDO.","Kolkata, WB","genset, marine, backup",LDO,HSD (High Speed Diesel),5,0.87,New,2026-01-08T00:00:00
ede3f569-90dd-4322-a243-691540064f57,https://industry-news-wire.in/news/signal-354,70,L&T Industries,Power & Logistics,"Notice: L&T Industries is initiating a DG set maintenance in Chennai, TN. This development indicates immediate requirement for LDO.","Kolkata, WB","genset, marine, backup",LDO,HSD (High Speed Diesel),7,0.89,New,2026-01-03T00:00:00
b404f9be-3317-46b5-9504-ea2d46159f59,https://economictimes.indiatimes.com/news/signal-355,95,JSW Enterprises,Chemical & Solvents,"Notice: JSW Enterprises is initiating a industrial cleaning unit in Chennai, TN. This development indicates immediate requirement for Hexane.","Visakhapatnam, AP","extraction, purification, solvent",Hexane,Solvent 1425,5,0.94,New,2026-02-05T00:00:00
f9cfc08a-3145-4433-9280-20118ab3c649,https://dgft.gov.in/tenders/news/signal-356,98,Vedanta Group,Chemical & Solvents,"Notice: Vedanta Group is initiating a solvent extraction unit in Kolkata, WB. This development indicates immediate requirement for Hexane.","Ahmedabad, GJ","extraction, purification, solvent",Hexane,Solvent 1425,7,0.9,New,2026-01-21T00:00:00
754d8cc3-8420-468b-8efc-152fe64859ff,https://economictimes.indiatimes.com/news/signal-357,95,UltraTech Group,Chemical & Solvents,"Notice: UltraTech Group is initiating a edible oil refinery setup in Jamshedpur, JH. This development indicates immediate requirement for Hexane.","Nagpur, MH","extraction, purification, solvent",Hexane,Solvent 1425,7,0.78,New,2026-02-03T00:00:00
34063537-f4b8-4fd3-b987-2e0cbbfe4efd,https://industry-news-wire.in/news/signal-358,70,UltraTech Industries,Power & Logistics,"Notice: UltraTech Industries is initiating a port bunkering service in Chennai, TN. This development indicates immediate requirement for LDO.","Ahmedabad, GJ","genset, marine, backup",LDO,HSD (High Speed Diesel),4,0.92,New,2026-01-11T00:00:00
8334d640-1695-426b-9c4c-2fa013053642,https://economictimes.indiatimes.com/news/signal-359,95,Birla Ltd,Manufacturing (Steel/Glass),"Notice: Birla Ltd is initiating a new blast furnace installation in Chennai, TN. This development indicates immediate requirement for Furnace Oil (FO).","Visakhapatnam, AP","thermal, smelting, billets",Furnace Oil (FO),LSHS (Low Sulphur fuel),7,0.77,New,2026-01-01T00:00:00
5f82023e-ed4d-4962-86cf-4eb3399b84ce,https://dgft.gov.in/tenders/news/signal-360,98,L&T Industries,Textiles (Jute),"Notice: L&T Industries is initiating a batching oil procurement in Visakhapatnam, AP. This development indicates immediate requirement for JBO (Jute Batching Oil).","Nagpur, MH","fibre, hessian, batching",JBO (Jute Batching Oil),LDO (Genset fuel),7,0.78,New,2026-01-12T00:00:00
473e0b11-a412-4fb3-9fe6-08d97d21c7eb,https://industry-news-wire.in/news/signal-361,70,Tata Enterprises,Chemical & Solvents,"Notice: Tata Enterprises is initiating a industrial cleaning unit in Kolkata, WB. This development indicates immediate requirement for Hexane.","Ahmedabad, GJ","extraction, purification, solvent",Hexane,Solvent 1425,4,0.84,New,2026-01-14T00:00:00
af77450e-f2d9-46c0-af11-ce0c2af509c2,https://dgft.gov.in/tenders/news/signal-362,98,Reliance Ltd,Power & Logistics,"Notice: Reliance Ltd is initiating a port bunkering service in Jamshedpur, JH. This development indicates immediate requirement for LDO.","Kolkata, WB","genset, marine, backup",LDO,HSD (High Speed Diesel),5,0.79,New,2026-01-04T00:00:00
e222573c-dfdb-475e-8845-7b38cfb9b29b,https://dgft.gov.in/tenders/news/signal-363,98,Reliance Ltd,Manufacturing (Steel/Glass),"Notice: Reliance Ltd is initiating a boiler capacity expansion in Visakhapatnam, AP. This development indicates immediate requirement for Furnace Oil (FO).","Chennai, TN","thermal, smelting, billets",Furnace Oil (FO),LSHS (Low Sulphur fuel),7,0.88,New,2026-02-02T00:00:00
a6aa0470-477e-4018-840f-120d374a24cc,https://economictimes.indiatimes.com/news/signal-364,95,L&T Group,Textiles (Jute),"Notice: L&T Group is initiating a batching oil procurement in Nagpur, MH. This development indicates immediate requirement for JBO (Jute Batching Oil).","Visakhapatnam, AP","fibre, hessian, batching",JBO (Jute Batching Oil),LDO (Genset fuel),5,0.94,New,2026-02-04T00:00:00
6cab80db-c99b-4ca6-9f92-0e71aff75c85,https://economictimes.indiatimes.com/news/signal-365,95,Reliance Industries,Road Construction,"Notice: Reliance Industries is initiating a bridge building in Ahmedabad, GJ. This development indicates immediate requirement for Bitumen.","Jamshedpur, JH","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),5,0.83,New,2026-01-14T00:00:00
51025a7a-8513-471a-830e-076c90b4d99e,https://economictimes.indiatimes.com/news/signal-366,95,Adani Industries,Road Construction,"Notice: Adani Industries is initiating a NHAI highway project in Jamshedpur, JH. This development indicates immediate requirement for Bitumen.","Nagpur, MH","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),7,0.81,New,2026-01-03T00:00:00
ad8d26d7-9ab3-437b-bb00-933f51690e34,https://economictimes.indiatimes.com/news/signal-367,95,L&T Group,Chemical & Solvents,"Notice: L&T Group is initiating a industrial cleaning unit in Ahmedabad, GJ. This development indicates immediate requirement for Hexane.","Ahmedabad, GJ","extraction, purification, solvent",Hexane,Solvent 1425,5,0.85,New,2026-01-31T00:00:00
1047c2c5-9558-4996-8336-982f2b034210,https://economictimes.indiatimes.com/news/signal-368,95,UltraTech Group,Manufacturing (Steel/Glass),"Notice: UltraTech Group is initiating a boiler capacity expansion in Kolkata, WB. This development indicates immediate requirement for Furnace Oil (FO).","Nagpur, MH","thermal, smelting, billets",Furnace Oil (FO),LSHS (Low Sulphur fuel),5,0.86,New,2026-01-23T00:00:00
8fba4c68-18c1-4eb9-8660-74a54ede6636,https://industry-news-wire.in/news/signal-369,70,L&T Industries,Road Construction,"Notice: L&T Industries is initiating a expressway construction in Visakhapatnam, AP. This development indicates immediate requirement for Bitumen.","Chennai, TN","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),7,0.84,New,2026-01-17T00:00:00
85e0dca6-309f-4087-944b-e8bbf6a785d0,https://economictimes.indiatimes.com/news/signal-370,95,Adani Industries,Road Construction,"Notice: Adani Industries is initiating a bridge building in Jamshedpur, JH. This development indicates immediate requirement for Bitumen.","Chennai, TN","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),6,0.96,New,2026-01-30T00:00:00
bcbe6d49-c254-445e-adef-c566a959f449,https://economictimes.indiatimes.com/news/signal-371,95,GMR Ltd,Chemical & Solvents,"Notice: GMR Ltd is initiating a edible oil refinery setup in Jamshedpur, JH. This development indicates immediate requirement for Hexane.","Ahmedabad, GJ","extraction, purification, solvent",Hexane,Solvent 1425,7,0.84,New,2026-01-05T00:00:00
b74b0033-fd83-451e-9037-7b5ed6537983,https://economictimes.indiatimes.com/news/signal-372,95,UltraTech Ltd,Chemical & Solvents,"Notice: UltraTech Ltd is initiating a solvent extraction unit in Ahmedabad, GJ. This development indicates immediate requirement for Hexane.","Nagpur, MH","extraction, purification, solvent",Hexane,Solvent 1425,5,0.78,New,2026-01-30T00:00:00
b917d6d3-3a1c-4b57-b76b-ef3e05a0e17e,https://dgft.gov.in/tenders/news/signal-373,98,Vedanta Industries,Textiles (Jute),"Notice: Vedanta Industries is initiating a fibre softening process in Ahmedabad, GJ. This development indicates immediate requirement for JBO (Jute Batching Oil).","Visakhapatnam, AP","fibre, hessian, batching",JBO (Jute Batching Oil),LDO (Genset fuel),5,0.82,New,2026-01-21T00:00:00
76b2e626-1e16-4e31-a452-8aeed862e311,https://economictimes.indiatimes.com/news/signal-374,95,Vedanta Enterprises,Road Construction,"Notice: Vedanta Enterprises is initiating a bridge building in Jamshedpur, JH. This development indicates immediate requirement for Bitumen.","Kolkata, WB","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),6,0.79,New,2026-01-21T00:00:00
a3fd6735-75db-45a1-998f-ea604a4ea590,https://economictimes.indiatimes.com/news/signal-375,95,Jindal Industries,Road Construction,"Notice: Jindal Industries is initiating a NHAI highway project in Chennai, TN. This development indicates immediate requirement for Bitumen.","Kolkata, WB","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),4,0.93,New,2026-01-31T00:00:00
f1195383-c9af-4638-92d7-13baebcc8808,https://industry-news-wire.in/news/signal-376,70,JSW Group,Road Construction,"Notice: JSW Group is initiating a pavement resurfacing in Ahmedabad, GJ. This development indicates immediate requirement for Bitumen.","Kolkata, WB","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),4,0.88,New,2026-02-04T00:00:00
7c02b25d-fd92-46ba-9f4b-aeb59632e137,https://economictimes.indiatimes.com/news/signal-377,95,Adani Group,Power & Logistics,"Notice: Adani Group is initiating a DG set maintenance in Ahmedabad, GJ. This development indicates immediate requirement for LDO.","Visakhapatnam, AP","genset, marine, backup",LDO,HSD (High Speed Diesel),7,0.92,New,2026-01-19T00:00:00
13ac4289-e67b-4058-aba4-f592ceb01c89,https://industry-news-wire.in/news/signal-378,70,Adani Ltd,Manufacturing (Steel/Glass),"Notice: Adani Ltd is initiating a new blast furnace installation in Jamshedpur, JH. This development indicates immediate requirement for Furnace Oil (FO).","Kolkata, WB","thermal, smelting, billets",Furnace Oil (FO),LSHS (Low Sulphur fuel),4,0.86,New,2026-01-18T00:00:00
4be81265-4d6e-4166-a09f-4aa6517cf0c8,https://economictimes.indiatimes.com/news/signal-379,95,Reliance Ltd,Chemical & Solvents,"Notice: Reliance Ltd is initiating a edible oil refinery setup in Ahmedabad, GJ. This development indicates immediate requirement for Hexane.","Visakhapatnam, AP","extraction, purification, solvent",Hexane,Solvent 1425,5,0.83,New,2026-01-27T00:00:00
afe32230-7d63-44ef-8cef-877d3ea9da58,https://industry-news-wire.in/news/signal-380,70,GMR Enterprises,Road Construction,"Notice: GMR Enterprises is initiating a bridge building in Kolkata, WB. This development indicates immediate requirement for Bitumen.","Nagpur, MH","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),7,0.94,New,2026-01-03T00:00:00
ef77fb6a-9a06-4591-8c05-e1f2a10c0df1,https://economictimes.indiatimes.com/news/signal-381,95,Jindal Enterprises,Textiles (Jute),"Notice: Jindal Enterprises is initiating a batching oil procurement in Nagpur, MH. This development indicates immediate requirement for JBO (Jute Batching Oil).","Chennai, TN","fibre, hessian, batching",JBO (Jute Batching Oil),LDO (Genset fuel),6,0.83,New,2026-01-23T00:00:00
71f370eb-906e-4b19-a7b4-19c9235e2af0,https://economictimes.indiatimes.com/news/signal-382,95,L&T Industries,Textiles (Jute),"Notice: L&T Industries is initiating a fibre softening process in Ahmedabad, GJ. This development indicates immediate requirement for JBO (Jute Batching Oil).","Jamshedpur, JH","fibre, hessian, batching",JBO (Jute Batching Oil),LDO (Genset fuel),7,0.94,New,2026-01-04T00:00:00
14f20487-4e0e-4fd7-bc55-0d8012903f63,https://dgft.gov.in/tenders/news/signal-383,98,Birla Infra,Textiles (Jute),"Notice: Birla Infra is initiating a fibre softening process in Kolkata, WB. This development indicates immediate requirement for JBO (Jute Batching Oil).","Nagpur, MH","fibre, hessian, batching",JBO (Jute Batching Oil),LDO (Genset fuel),7,0.83,New,2026-02-03T00:00:00
83671a17-2f3e-425e-84fb-090b26807b01,https://dgft.gov.in/tenders/news/signal-384,98,L&T Enterprises,Chemical & Solvents,"Notice: L&T Enterprises is initiating a industrial cleaning unit in Ahmedabad, GJ. This development indicates immediate requirement for Hexane.","Chennai, TN","extraction, purification, solvent",Hexane,Solvent 1425,6,0.95,New,2026-02-02T00:00:00
7416e644-b1d6-4a60-b2f7-4c3c30daccd9,https://industry-news-wire.in/news/signal-385,70,Tata Group,Power & Logistics,"Notice: Tata Group is initiating a DG set maintenance in Kolkata, WB. This development indicates immediate requirement for LDO.","Nagpur, MH","genset, marine, backup",LDO,HSD (High Speed Diesel),7,0.92,New,2026-01-06T00:00:00
b66717cb-1f91-4754-b6ba-86dca7150ac6,https://industry-news-wire.in/news/signal-386,70,JSW Ltd,Power & Logistics,"Notice: JSW Ltd is initiating a DG set maintenance in Visakhapatnam, AP. This development indicates immediate requirement for LDO.","Kolkata, WB","genset, marine, backup",LDO,HSD (High Speed Diesel),7,0.94,New,2026-02-01T00:00:00
aee1d3cf-e7d5-47bd-9816-848fafbc05fd,https://economictimes.indiatimes.com/news/signal-387,95,L&T Ltd,Manufacturing (Steel/Glass),"Notice: L&T Ltd is initiating a boiler capacity expansion in Chennai, TN. This development indicates immediate requirement for Furnace Oil (FO).","Jamshedpur, JH","thermal, smelting, billets",Furnace Oil (FO),LSHS (Low Sulphur fuel),7,0.97,New,2026-01-26T00:00:00
37d66572-4800-4b65-ad5a-17553b12d132,https://dgft.gov.in/tenders/news/signal-388,98,L&T Industries,Road Construction,"Notice: L&T Industries is initiating a expressway construction in Visakhapatnam, AP. This development indicates immediate requirement for Bitumen.","Chennai, TN","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),7,0.8,New,2026-01-19T00:00:00
9b261423-9f97-4307-91ce-9202b0a2ab6e,https://dgft.gov.in/tenders/news/signal-389,98,L&T Industries,Chemical & Solvents,"Notice: L&T Industries is initiating a edible oil refinery setup in Visakhapatnam, AP. This development indicates immediate requirement for Hexane.","Kolkata, WB","extraction, purification, solvent",Hexane,Solvent 1425,4,0.81,New,2026-01-12T00:00:00
db536905-bfe6-442a-a3c7-5a6c61519dc0,https://industry-news-wire.in/news/signal-390,70,Vedanta Group,Chemical & Solvents,"Notice: Vedanta Group is initiating a edible oil refinery setup in Jamshedpur, JH. This development indicates immediate requirement for Hexane.","Nagpur, MH","extraction, purification, solvent",Hexane,Solvent 1425,7,0.96,New,2026-01-16T00:00:00
834e4eb9-1b32-48d1-b0bb-aba3813a373a,https://dgft.gov.in/tenders/news/signal-391,98,Birla Group,Chemical & Solvents,"Notice: Birla Group is initiating a edible oil refinery setup in Nagpur, MH. This development indicates immediate requirement for Hexane.","Ahmedabad, GJ","extraction, purification, solvent",Hexane,Solvent 1425,7,0.8,New,2026-01-11T00:00:00
